geneID	mark
anonymous_gene_142	1
114336	1
150356	1
84269	1
79145	2
51287	1
anonymous_gene_143	1
11261	2
54480	1
51363	1
anonymous_gene_144	1
26586	1
anonymous_gene_145	1
137075	1
644672	1
283971	1
387836	1
154790	1
440508	1
79745	2
574028	1
anonymous_gene_146	2
116933	1
645104	1
157807	1
8418	1
anonymous_gene_147	1
anonymous_gene_148	2
anonymous_gene_149	1
anonymous_gene_150	1
26505	1
anonymous_gene_151	2
163882	1
anonymous_gene_152	1
80781	1
anonymous_gene_153	1
150684	2
149951	1
29099	1
anonymous_gene_154	2
anonymous_gene_155	2
90639	1
anonymous_gene_156	1
144402	2
55313	1
27297	2
10488	1
131544	2
55790	1
55454	2
anonymous_gene_157	2
anonymous_gene_158	1
79848	2
441519	1
728036	1
255313	1
728090	1
728075	1
728042	1
643311	1
anonymous_gene_159	1
196993	1
anonymous_gene_160	2
643854	1
1496	1
399697	1
anonymous_gene_161	1
anonymous_gene_162	2
23113	1
1523	2
440224	1
284340	1
anonymous_gene_163	2
79742	1
54967	1
55086	1
100130613	1
anonymous_gene_164	1
26999	2
50626	1
anonymous_gene_165	2
anonymous_gene_166	1
anonymous_gene_167	1
anonymous_gene_168	1
1602	1
168002	1
anonymous_gene_169	1
120237	1
80344	2
25853	2
80067	1
26094	1
anonymous_gene_170	1
50717	2
139425	1
anonymous_gene_171	1
79077	1
79016	1
203522	1
55601	1
245912	1
245929	1
anonymous_gene_172	1
400830	1
64789	1
163486	1
79961	1
9909	1
23258	2
anonymous_gene_173	1
anonymous_gene_174	1
1733	1
64150	1
222029	1
222161	2
401232	1
220107	1
65989	1
anonymous_gene_175	1
93099	1
1763	1
anonymous_gene_176	2
anonymous_gene_177	2
anonymous_gene_178	2
anonymous_gene_179	2
anonymous_gene_180	1
414061	1
134218	2
120526	1
51277	1
3338	2
26052	1
anonymous_gene_181	2
147991	1
79075	1
92126	1
56986	1
574029	1
116729	1
391475	1
anonymous_gene_182	2
57593	1
anonymous_gene_183	2
84288	1
23301	2
8662	2
8663	1
8665	2
8666	2
8668	2
8669	2
3692	1
anonymous_gene_184	1
1998	2
64772	1
10495	1
anonymous_gene_185	1
2035	2
8475	1
94240	2
27248	2
79956	1
645027	1
646486	1
anonymous_gene_186	2
399665	1
90736	2
54491	1
51104	2
83541	1
90362	1
63901	1
10827	2
285966	1
414918	1
150864	1
158293	2
159090	2
159091	1
205147	1
79843	1
199786	1
anonymous_gene_187	1
286499	1
162427	2
57579	2
51059	1
645520	1
654412	1
317662	1
653316	1
283726	1
100132916	1
729830	1
57700	1
64760	1
84140	1
145483	1
221303	1
730112	1
84734	1
221061	1
165215	1
83989	1
134145	1
84141	1
55719	1
51252	1
220382	1
222234	2
401145	1
54462	2
80011	2
54540	1
220081	1
729085	1
25817	1
54757	1
anonymous_gene_188	2
anonymous_gene_189	1
anonymous_gene_190	1
118670	1
anonymous_gene_191	1
anonymous_gene_192	1
221301	1
254228	1
57464	1
55603	2
115572	1
158724	1
100129583	1
anonymous_gene_193	1
51307	1
120406	1
339479	1
58516	2
anonymous_gene_194	1
196472	1
112703	1
84691	1
401507	1
401508	1
647060	1
727905	1
199870	1
143684	1
149297	1
89838	1
89837	1
84985	1
85002	1
anonymous_gene_195	1
23625	1
anonymous_gene_196	1
441324	1
137392	2
anonymous_gene_197	1
25940	2
387742	1
55711	1
129804	1
anonymous_gene_198	1
anonymous_gene_199	1
10517	1
83953	1
23149	1
115548	1
9873	2
anonymous_gene_200	1
80307	1
anonymous_gene_201	1
8823	1
anonymous_gene_202	1
55277	1
11153	1
161247	1
2218	1
286042	1
79667	1
anonymous_gene_203	1
200058	1
401082	1
379025	2
285759	1
401491	1
284131	1
730971	1
anonymous_gene_204	1
643210	1
284085	1
285962	1
440556	1
378805	1
anonymous_gene_205	1
anonymous_gene_206	1
643365	1
400624	1
399844	1
399717	1
55640	1
84256	1
114793	2
anonymous_gene_207	1
54874	2
57600	2
219595	1
344167	1
4303	2
2358	1
284802	1
100288801	1
594834	1
10129	1
anonymous_gene_208	1
84075	1
anonymous_gene_209	1
65991	2
anonymous_gene_210	1
84248	2
92579	1
139716	1
anonymous_gene_211	1
126626	1
2543	1
anonymous_gene_212	1
anonymous_gene_213	1
26130	2
389523	1
145781	2
51573	2
anonymous_gene_214	2
348654	1
2673	2
79893	2
2686	1
92086	1
26058	2
10052	1
200504	1
anonymous_gene_215	1
89944	1
441509	1
10539	2
anonymous_gene_216	1
64396	1
anonymous_gene_217	1
anonymous_gene_218	1
114814	1
anonymous_gene_219	1
653643	1
283767	1
anonymous_gene_220	2
51280	2
2852	1
anonymous_gene_221	1
338328	1
51184	1
221393	1
347088	1
anonymous_gene_222	1
anonymous_gene_223	2
11318	1
1880	2
anonymous_gene_224	2
9737	2
anonymous_gene_225	2
285513	1
2876	1
2877	1
2879	1
57655	1
196996	1
65983	1
anonymous_gene_226	1
2891	1
2926	2
389207	1
643226	1
284110	1
55876	1
79792	1
146395	1
25774	1
653399	1
anonymous_gene_227	1
149699	1
2974	1
anonymous_gene_228	1
387036	1
283464	2
anonymous_gene_229	1
anonymous_gene_230	1
768097	1
54801	1
3047	1
anonymous_gene_231	1
anonymous_gene_232	1
anonymous_gene_233	1
anonymous_gene_234	1
anonymous_gene_235	2
anonymous_gene_236	1
anonymous_gene_237	2
anonymous_gene_238	2
anonymous_gene_239	2
anonymous_gene_240	1
anonymous_gene_241	1
anonymous_gene_242	1
anonymous_gene_243	1
anonymous_gene_244	2
anonymous_gene_245	2
anonymous_gene_246	2
anonymous_gene_247	1
54985	2
493812	1
285834	1
352990	1
anonymous_gene_248	1
anonymous_gene_249	1
anonymous_gene_250	1
133558	1
641654	1
anonymous_gene_251	1
anonymous_gene_252	2
84439	1
10086	1
11147	1
anonymous_gene_253	1
anonymous_gene_254	2
anonymous_gene_255	2
anonymous_gene_256	1
anonymous_gene_257	1
anonymous_gene_258	1
3128	1
3137	1
284293	1
3166	1
144983	2
3181	2
220988	2
3182	2
3183	2
3185	2
3191	2
4670	2
3192	2
11100	2
anonymous_gene_259	1
anonymous_gene_260	1
anonymous_gene_261	1
646962	1
anonymous_gene_262	1
anonymous_gene_263	1
29075	1
29092	1
728655	1
54768	1
57061	1
285148	2
anonymous_gene_264	1
anonymous_gene_265	1
25900	1
10581	2
340198	1
338376	1
80173	2
51214	1
444882	1
91156	1
3547	1
283284	1
3321	1
anonymous_gene_266	1
64376	1
132014	1
10068	1
anonymous_gene_267	1
anonymous_gene_268	1
anonymous_gene_269	1
9235	2
57582	1
388324	1
anonymous_gene_270	1
54617	2
83444	2
54891	1
3631	1
3633	1
3635	1
22876	1
51763	1
723961	1
51141	2
644619	1
55756	1
26034	1
3653	1
55721	1
115811	1
84223	2
anonymous_gene_271	1
anonymous_gene_272	1
729920	1
3679	1
anonymous_gene_273	1
9832	1
51528	2
65094	1
79831	1
100137047	1
8681	1
126119	1
8629	1
23189	2
2648	1
10524	1
166348	1
641516	1
anonymous_gene_274	1
157855	1
79734	1
387628	1
57291	1
9834	1
anonymous_gene_275	1
57212	1
9764	1
23247	1
anonymous_gene_276	1
anonymous_gene_277	1
23376	2
23366	1
23053	1
22832	2
anonymous_gene_278	1
anonymous_gene_279	1
57481	1
57501	1
27143	1
222223	1
54627	1
57587	2
anonymous_gene_280	1
57691	1
80817	1
85457	2
85452	1
170954	2
84960	1
90231	1
57498	2
146909	1
23095	2
9585	1
23046	1
11127	2
anonymous_gene_281	1
anonymous_gene_282	1
anonymous_gene_283	1
122773	1
200942	1
126823	1
anonymous_gene_284	1
anonymous_gene_285	1
anonymous_gene_286	1
129285	2
65095	2
anonymous_gene_287	1
anonymous_gene_288	1
3850	1
anonymous_gene_289	1
338785	1
anonymous_gene_290	1
anonymous_gene_291	1
386684	1
100288287	1
anonymous_gene_292	1
anonymous_gene_293	1
339855	1
54596	1
anonymous_gene_294	1
3910	1
anonymous_gene_295	1
anonymous_gene_296	1
347404	1
55132	2
10715	1
anonymous_gene_297	1
401944	1
anonymous_gene_298	1
389170	1
64175	1
anonymous_gene_299	1
137994	1
25875	1
342900	1
654346	1
353514	1
22998	2
anonymous_gene_300	1
anonymous_gene_301	1
55957	1
anonymous_gene_302	1
anonymous_gene_303	1
92255	2
91289	1
anonymous_gene_304	1
anonymous_gene_305	1
84708	1
100009676	1
anonymous_gene_306	1
100101266	1
100125556	1
100126784	1
100128071	1
100128542	1
100128554	1
100128640	1
100128675	1
100128822	1
100129387	2
anonymous_gene_307	1
100130015	1
anonymous_gene_308	1
100130148	1
100130264	1
100130932	1
100130933	1
100131726	1
100132062	1
100132111	1
100132163	1
100132215	1
100132831	1
100133469	1
100133669	1
100133893	1
100133991	1
100134317	1
100169752	1
100170939	1
100189589	1
100190986	2
100192379	1
100240734	1
100268168	1
100270804	1
anonymous_gene_309	1
100271836	1
100272216	1
100288730	1
100288778	1
100288797	1
100292680	1
100294362	1
anonymous_gene_310	1
121952	1
126536	1
145837	1
145845	1
148145	1
148696	1
151009	1
151162	1
153910	1
162632	1
anonymous_gene_311	1
201651	1
219347	1
anonymous_gene_312	1
anonymous_gene_313	1
220594	1
220729	2
220930	1
221442	1
254559	1
255025	1
255411	1
256880	1
257358	1
283050	1
283332	1
283761	1
283867	1
anonymous_gene_314	1
284276	1
284788	1
284798	1
anonymous_gene_315	1
anonymous_gene_316	1
285033	1
285045	1
285074	1
285419	1
285501	1
285629	1
285768	1
anonymous_gene_317	1
285796	1
285830	1
286238	1
286359	1
anonymous_gene_318	1
339047	1
339524	1
339568	1
339674	1
348021	1
348926	1
349196	1
anonymous_gene_319	1
388152	1
388242	1
388387	1
388428	1
388692	1
388946	1
390858	1
400043	1
400804	1
401010	1
401093	1
401097	1
401127	1
401431	1
anonymous_gene_320	1
anonymous_gene_321	1
407835	1
415056	1
440173	1
440335	1
440356	1
440896	1
440910	1
440944	1
anonymous_gene_322	1
anonymous_gene_323	1
anonymous_gene_324	1
442308	1
anonymous_gene_325	1
494141	1
541471	1
554202	1
595101	1
642361	1
642846	1
642929	1
anonymous_gene_326	1
643923	1
644172	1
644538	1
644669	1
645166	1
645323	1
anonymous_gene_327	1
646471	1
646498	1
646813	1
646982	1
anonymous_gene_328	1
anonymous_gene_329	1
647859	1
647946	1
647979	2
649395	1
650623	1
653391	2
anonymous_gene_330	1
653566	1
653653	1
723809	2
727677	1
727896	1
728024	1
728276	1
728323	1
anonymous_gene_331	1
728640	1
anonymous_gene_332	1
728875	1
729156	1
anonymous_gene_333	2
729603	1
729668	1
729678	1
729991	1
anonymous_gene_334	2
84931	1
90784	1
92249	1
92659	1
125336	1
anonymous_gene_335	1
anonymous_gene_336	2
57121	1
54886	1
64748	1
anonymous_gene_337	1
91355	1
389257	1
anonymous_gene_338	2
anonymous_gene_339	1
10489	1
anonymous_gene_340	1
164312	1
222229	1
26065	2
149986	2
anonymous_gene_341	1
anonymous_gene_342	1
anonymous_gene_343	1
anonymous_gene_344	1
4054	1
anonymous_gene_345	1
54742	1
anonymous_gene_346	1
57149	2
346389	1
8174	1
4109	1
4101	1
4112	1
4114	1
9500	2
10916	2
728239	1
anonymous_gene_347	2
anonymous_gene_348	1
139599	1
64110	1
79917	1
84061	2
284358	1
149175	1
anonymous_gene_349	2
55700	1
256714	1
23162	1
anonymous_gene_350	2
4140	2
83742	1
anonymous_gene_351	1
8785	1
57506	2
653656	1
284428	1
79143	1
anonymous_gene_352	2
145553	2
anonymous_gene_353	1
anonymous_gene_354	1
5469	2
51586	1
9477	2
9412	2
6837	1
9862	1
81857	1
90390	1
100271849	1
55384	2
150365	1
anonymous_gene_355	1
anonymous_gene_356	1
anonymous_gene_357	1
anonymous_gene_358	1
4213	1
149281	1
51603	1
51108	2
56947	2
84879	1
anonymous_gene_359	1
84983	1
84848	1
113691	1
196872	1
81854	1
167359	1
79100	1
401884	1
256227	1
anonymous_gene_360	1
anonymous_gene_361	1
406897	1
406900	1
100302175	1
100187716	1
100302283	1
100302289	1
100302208	1
100302279	1
100302251	1
100302116	1
anonymous_gene_362	1
100302237	1
100302265	1
100302205	1
100302178	1
100302246	1
406920	1
406922	1
406928	1
406930	1
406931	1
406933	1
406934	1
100302115	1
406938	1
574447	1
406941	1
406947	1
114614	1
406950	1
406951	1
407975	1
574457	1
406959	1
406961	1
406962	1
406963	1
406965	1
100302210	1
406966	1
100302222	1
100302144	1
100302141	1
100302137	1
100302129	1
406970	1
100302190	1
100302189	2
406976	1
406981	1
406988	1
406990	1
574032	1
406992	1
407001	1
407007	1
407016	1
407017	1
407019	1
407021	1
407027	1
100126318	1
442895	1
407032	1
anonymous_gene_363	2
442897	1
442900	1
442903	1
442904	1
442905	1
693120	1
574435	1
494326	1
494330	1
494331	1
494335	1
574034	1
574412	1
619552	1
619554	1
574441	1
574442	1
574444	1
574507	1
574508	1
574511	1
574514	1
100126337	1
574446	1
574458	1
574517	1
574483	1
574491	1
574474	1
574477	1
574487	1
574480	1
574493	1
574494	1
574475	1
574468	1
100126335	1
693129	1
anonymous_gene_364	2
100313771	1
anonymous_gene_365	2
anonymous_gene_366	1
anonymous_gene_367	1
100313773	1
anonymous_gene_368	2
100313884	1
anonymous_gene_369	1
anonymous_gene_370	1
anonymous_gene_371	1
anonymous_gene_372	1
100313841	1
693136	1
693138	1
693140	1
693155	1
693157	1
693158	1
693159	1
693166	1
693170	1
693175	1
693177	1
693181	1
693183	1
693193	1
693195	1
693206	1
693211	1
693217	1
724023	1
724026	1
724029	1
100313777	1
768213	1
407043	1
100313843	1
768212	1
100313837	1
768215	1
768217	1
100126314	1
100126303	1
100126341	1
407046	1
100126349	1
100126321	1
693235	1
100126325	1
100126327	1
100126351	1
100126339	1
anonymous_gene_373	1
100126340	1
406881	1
406884	1
406887	1
anonymous_gene_374	2
anonymous_gene_375	1
4301	2
anonymous_gene_376	1
55233	2
54587	1
4340	1
7841	1
22879	1
anonymous_gene_377	1
anonymous_gene_378	2
anonymous_gene_379	2
118812	1
23164	2
196264	1
55686	1
anonymous_gene_380	2
anonymous_gene_381	2
anonymous_gene_382	2
anonymous_gene_383	1
anonymous_gene_384	1
anonymous_gene_385	2
anonymous_gene_386	1
anonymous_gene_387	1
anonymous_gene_388	1
anonymous_gene_389	1
anonymous_gene_390	1
anonymous_gene_391	2
anonymous_gene_392	1
anonymous_gene_393	1
anonymous_gene_394	2
anonymous_gene_395	1
anonymous_gene_396	1
anonymous_gene_397	1
339287	2
anonymous_gene_398	2
692094	1
51765	1
100129405	1
130916	2
441024	1
345778	1
4582	1
anonymous_gene_399	2
anonymous_gene_400	1
79594	1
anonymous_gene_401	1
anonymous_gene_402	1
anonymous_gene_403	2
10408	1
150678	1
anonymous_gene_404	1
103910	2
80179	1
4647	1
anonymous_gene_405	1
10443	2
259232	1
10135	2
222236	1
anonymous_gene_406	1
anonymous_gene_407	2
51471	1
65065	2
79804	1
55672	2
anonymous_gene_408	1
84224	1
anonymous_gene_409	1
4077	2
10230	1
anonymous_gene_410	1
anonymous_gene_411	1
29781	1
654816	1
344148	1
57701	1
619434	1
145978	1
anonymous_gene_412	1
147650	2
100188954	1
anonymous_gene_413	1
79854	1
55389	2
54064	1
anonymous_gene_414	1
anonymous_gene_415	1
440072	1
378832	1
284739	1
125144	2
193629	1
387644	1
100132967	1
286967	1
65009	1
anonymous_gene_416	1
anonymous_gene_417	2
anonymous_gene_418	1
anonymous_gene_419	1
anonymous_gene_420	1
anonymous_gene_421	1
anonymous_gene_422	1
anonymous_gene_423	2
anonymous_gene_424	1
anonymous_gene_425	2
84807	1
100294720	1
22981	1
25934	1
128414	1
7080	1
anonymous_gene_426	1
anonymous_gene_427	1
283458	2
51491	2
344022	1
anonymous_gene_428	1
10412	2
54780	2
64943	1
anonymous_gene_429	1
anonymous_gene_430	1
84955	1
anonymous_gene_431	1
30010	1
84033	1
anonymous_gene_432	1
57489	2
113746	1
161753	1
29789	2
10439	1
441161	1
anonymous_gene_433	1
anonymous_gene_434	1
anonymous_gene_435	1
anonymous_gene_436	1
anonymous_gene_437	1
anonymous_gene_438	1
anonymous_gene_439	1
anonymous_gene_440	1
anonymous_gene_441	1
anonymous_gene_442	1
anonymous_gene_443	1
anonymous_gene_444	1
anonymous_gene_445	1
anonymous_gene_446	1
127066	1
anonymous_gene_447	1
anonymous_gene_448	1
anonymous_gene_449	1
anonymous_gene_450	1
anonymous_gene_451	1
anonymous_gene_452	1
anonymous_gene_453	1
anonymous_gene_454	1
anonymous_gene_455	1
anonymous_gene_456	1
anonymous_gene_457	1
anonymous_gene_458	1
anonymous_gene_459	1
anonymous_gene_460	1
anonymous_gene_461	1
anonymous_gene_462	1
anonymous_gene_463	1
anonymous_gene_464	2
anonymous_gene_465	2
anonymous_gene_466	1
anonymous_gene_467	1
anonymous_gene_468	1
anonymous_gene_469	1
anonymous_gene_470	1
anonymous_gene_471	1
anonymous_gene_472	1
anonymous_gene_473	1
anonymous_gene_474	1
anonymous_gene_475	1
anonymous_gene_476	1
anonymous_gene_477	1
anonymous_gene_478	2
anonymous_gene_479	1
anonymous_gene_480	1
anonymous_gene_481	1
anonymous_gene_482	1
anonymous_gene_483	1
anonymous_gene_484	1
anonymous_gene_485	2
anonymous_gene_486	1
anonymous_gene_487	1
anonymous_gene_488	1
anonymous_gene_489	1
anonymous_gene_490	1
anonymous_gene_491	1
anonymous_gene_492	1
anonymous_gene_493	1
anonymous_gene_494	1
anonymous_gene_495	1
anonymous_gene_496	1
anonymous_gene_497	1
anonymous_gene_498	1
403282	1
anonymous_gene_499	1
90737	1
anonymous_gene_500	1
anonymous_gene_501	2
anonymous_gene_502	1
anonymous_gene_503	1
anonymous_gene_504	1
anonymous_gene_505	1
anonymous_gene_506	1
anonymous_gene_507	1
anonymous_gene_508	3
93129	1
anonymous_gene_509	3
anonymous_gene_510	2
anonymous_gene_511	2
anonymous_gene_512	3
anonymous_gene_513	3
10956	2
anonymous_gene_514	1
anonymous_gene_515	2
anonymous_gene_516	2
127700	1
64172	1
200931	1
anonymous_gene_517	2
anonymous_gene_518	2
anonymous_gene_519	2
131149	1
347741	1
220213	1
55593	2
9127	1
440799	1
54681	1
390748	1
anonymous_gene_520	2
anonymous_gene_521	1
25891	1
9924	1
64282	2
117583	1
25849	2
399968	1
5078	1
55193	2
anonymous_gene_522	1
anonymous_gene_523	3
56139	1
56138	1
56110	1
9708	1
56103	1
8641	1
56101	1
64002	1
55795	2
anonymous_gene_524	2
anonymous_gene_525	2
542767	1
anonymous_gene_526	2
anonymous_gene_527	1
5141	1
9659	2
23244	2
23047	2
23042	2
anonymous_gene_528	1
79849	1
157310	1
anonymous_gene_529	1
27043	2
anonymous_gene_530	1
267002	1
5228	1
114770	1
anonymous_gene_531	1
anonymous_gene_532	1
anonymous_gene_533	1
644844	1
23187	2
90102	2
anonymous_gene_534	2
57661	1
anonymous_gene_535	1
anonymous_gene_536	1
728233	1
10464	2
55022	1
120379	1
5305	2
8394	1
266971	1
93035	1
anonymous_gene_537	1
51316	2
79887	2
196463	1
anonymous_gene_538	1
anonymous_gene_539	1
anonymous_gene_540	1
84725	1
440456	1
55857	2
148811	1
135293	1
5369	1
56937	1
11243	1
anonymous_gene_541	1
anonymous_gene_542	1
139728	1
anonymous_gene_543	1
anonymous_gene_544	1
114824	1
57469	1
100101267	1
25812	1
94026	1
340441	1
317754	1
5462	1
134187	1
100130449	1
8496	2
653505	1
anonymous_gene_545	1
anonymous_gene_546	1
anonymous_gene_547	1
anonymous_gene_548	1
9374	1
23614	1
80148	1
54896	1
anonymous_gene_549	1
390999	1
anonymous_gene_550	2
anonymous_gene_551	1
441871	1
anonymous_gene_552	1
anonymous_gene_553	1
anonymous_gene_554	1
153768	1
anonymous_gene_555	1
anonymous_gene_556	1
anonymous_gene_557	1
85441	1
29964	1
anonymous_gene_558	1
55119	2
51334	1
163154	1
255783	1
388199	1
55615	1
553158	1
79899	1
5646	1
339501	1
anonymous_gene_559	1
anonymous_gene_560	1
56984	2
84262	1
389362	2
170679	1
11191	1
22949	2
145482	1
anonymous_gene_561	1
401494	1
anonymous_gene_562	1
anonymous_gene_563	1
anonymous_gene_564	1
anonymous_gene_565	2
23369	2
791115	1
114825	1
anonymous_gene_566	1
5829	1
149628	1
23615	1
54870	2
79832	2
5768	1
201475	2
401409	1
anonymous_gene_567	1
5866	1
anonymous_gene_568	2
anonymous_gene_569	2
anonymous_gene_570	2
27342	2
anonymous_gene_571	2
anonymous_gene_572	1
10635	1
anonymous_gene_573	1
138046	1
65059	2
anonymous_gene_574	1
9182	1
anonymous_gene_575	2
anonymous_gene_576	2
54502	1
27288	1
anonymous_gene_577	1
378949	1
378950	1
64593	1
54542	2
9985	1
5969	1
768211	2
285613	1
anonymous_gene_578	2
29803	1
389075	1
10740	1
57529	1
anonymous_gene_579	2
anonymous_gene_580	1
anonymous_gene_581	1
9628	1
85397	1
353299	1
57414	1
79651	1
anonymous_gene_582	1
727940	1
79608	1
anonymous_gene_583	1
92129	1
134701	1
64795	2
anonymous_gene_584	2
anonymous_gene_585	1
55905	2
9781	1
anonymous_gene_586	1
285671	2
51255	2
127544	2
285498	1
54476	2
441191	1
643904	1
anonymous_gene_587	1
286140	1
51136	1
anonymous_gene_588	2
anonymous_gene_589	1
286411	1
94137	1
26015	1
23322	1
399670	1
anonymous_gene_590	1
anonymous_gene_591	1
anonymous_gene_592	1
118433	1
132241	1
23248	2
441502	1
83694	1
730092	1
8568	1
23076	1
222194	2
728194	1
83546	1
anonymous_gene_593	1
10900	1
9853	1
anonymous_gene_594	1
1901	1
53637	1
6289	2
113174	1
148418	1
79685	1
84324	2
51119	2
anonymous_gene_595	1
55206	2
374897	1
286205	1
54581	1
49855	2
677780	1
677778	1
677769	2
677765	1
677773	1
619383	2
132320	2
6328	1
6335	1
60592	2
55153	2
56948	1
121214	1
10427	2
25956	1
51714	2
348303	1
6414	2
51091	1
anonymous_gene_596	1
9869	2
anonymous_gene_597	1
9814	1
anonymous_gene_598	1
anonymous_gene_599	1
anonymous_gene_600	1
anonymous_gene_601	1
anonymous_gene_602	1
729238	1
anonymous_gene_603	1
anonymous_gene_604	1
129049	1
9905	1
27352	1
anonymous_gene_605	2
80851	1
anonymous_gene_606	2
344558	1
anonymous_gene_607	1
149345	1
anonymous_gene_608	1
anonymous_gene_609	1
221150	1
122060	1
anonymous_gene_610	2
anonymous_gene_611	2
anonymous_gene_612	1
anonymous_gene_613	1
anonymous_gene_614	1
anonymous_gene_615	1
anonymous_gene_616	2
anonymous_gene_617	2
anonymous_gene_618	1
55508	1
54733	1
285641	1
124565	1
anonymous_gene_619	1
151258	1
145389	1
55238	1
146167	1
201266	1
29015	1
57864	1
146802	1
125206	1
6536	1
anonymous_gene_620	1
anonymous_gene_621	1
10650	1
51012	2
anonymous_gene_622	1
anonymous_gene_623	1
4093	1
57228	1
64744	2
57223	2
139420	1
64094	2
6525	1
anonymous_gene_624	1
116841	1
100169954	1
100169959	1
100169953	1
100170224	1
100170217	1
100170225	1
100170228	1
100170221	1
23642	1
283596	1
387066	2
574042	2
677799	1
100124541	1
100124542	1
654322	1
677803	1
641451	2
619499	2
677811	1
677820	1
677822	2
619569	1
677824	1
677828	1
652965	2
677830	2
677831	2
619565	1
677834	2
692158	1
677836	2
654319	2
677796	1
26783	1
26781	1
26780	1
26778	1
100124537	1
26777	2
677841	2
677846	1
100302743	1
677798	1
594837	1
692227	2
692229	2
91380	1
100113402	1
100113392	2
100113379	1
114599	2
595097	1
anonymous_gene_625	1
677848	2
677849	1
6082	1
6083	2
9304	2
9301	2
9297	3
9299	2
9298	1
26818	2
26817	2
26816	2
84546	1
26810	2
26806	2
26802	2
26801	1
26772	1
26796	2
26789	2
692075	1
26788	2
26786	1
692093	1
26785	1
692106	2
8944	1
26770	1
26774	1
692225	2
692211	2
11017	2
11066	2
132203	1
124460	1
anonymous_gene_626	1
254122	1
55084	1
anonymous_gene_627	1
anonymous_gene_628	1
9580	1
anonymous_gene_629	1
100131390	1
anonymous_gene_630	2
10407	1
anonymous_gene_631	1
anonymous_gene_632	1
494118	1
494119	1
494197	1
anonymous_gene_633	1
84690	1
anonymous_gene_634	1
221409	1
26010	2
389517	1
23111	2
80309	1
anonymous_gene_635	1
anonymous_gene_636	1
84654	1
anonymous_gene_637	1
51593	2
6744	2
280659	1
6484	2
54879	1
54441	2
26228	1
10809	1
27067	2
7955	1
81551	1
286749	1
anonymous_gene_638	2
anonymous_gene_639	1
anonymous_gene_640	2
10910	1
anonymous_gene_641	1
anonymous_gene_642	1
440423	1
23075	2
93426	1
767557	1
401135	1
anonymous_gene_643	1
anonymous_gene_644	1
anonymous_gene_645	1
anonymous_gene_646	1
117143	2
93624	2
79101	2
129685	2
anonymous_gene_647	1
445347	1
anonymous_gene_648	1
anonymous_gene_649	1
83940	2
128387	1
26000	1
57465	1
729873	1
440452	1
93627	1
84897	2
123036	1
anonymous_gene_650	1
158931	1
anonymous_gene_651	2
6934	2
6953	1
255394	2
255758	1
79600	1
91646	1
9894	1
80312	1
400629	1
51368	1
260341	1
7030	2
anonymous_gene_652	1
anonymous_gene_653	1
168451	2
387357	1
anonymous_gene_654	1
anonymous_gene_655	1
79228	1
93643	1
727910	2
11011	2
100038246	1
80213	1
anonymous_gene_656	1
144404	1
85013	1
114795	1
80194	1
284339	1
441151	1
153339	2
124491	1
100113407	1
55751	1
25880	1
387521	1
23306	1
399474	1
199953	1
338949	1
94107	2
79652	1
374882	1
255349	1
219854	1
388335	1
79064	1
730130	1
79583	1
anonymous_gene_657	1
anonymous_gene_658	1
339456	1
388595	1
440955	1
147184	1
79626	1
anonymous_gene_659	2
51086	1
7139	2
7140	1
401505	2
27433	1
84969	1
27324	1
9537	1
24150	1
729355	1
8626	1
anonymous_gene_660	2
7175	2
285386	1
29896	2
9881	1
anonymous_gene_661	2
anonymous_gene_662	1
135644	1
642446	1
9866	1
117852	1
27037	1
55006	1
anonymous_gene_663	1
anonymous_gene_664	2
anonymous_gene_665	1
8295	1
116461	2
79042	1
254187	1
anonymous_gene_666	1
100303453	1
728137	1
728395	1
55720	2
90121	2
7260	1
10078	1
anonymous_gene_667	1
55020	1
22996	1
125488	1
548330	2
440307	1
79183	1
anonymous_gene_668	1
252948	1
252950	1
60439	1
252954	1
474148	1
474149	1
anonymous_gene_669	1
246122	1
84673	1
80086	1
347688	1
anonymous_gene_670	1
286753	1
5756	2
57544	2
7296	2
645840	1
1890	1
127253	1
anonymous_gene_671	1
10054	2
79876	2
7318	1
55833	2
3093	2
100133144	1
7335	1
10277	2
254048	1
anonymous_gene_672	1
anonymous_gene_673	1
130507	2
165324	1
137886	1
221044	1
anonymous_gene_674	1
55325	1
574537	1
23074	2
anonymous_gene_675	1
anonymous_gene_676	1
anonymous_gene_677	1
285175	1
anonymous_gene_678	1
340260	1
55245	2
55665	2
anonymous_gene_679	1
anonymous_gene_680	2
anonymous_gene_681	2
anonymous_gene_682	1
anonymous_gene_683	1
29761	2
8078	2
6845	2
anonymous_gene_684	1
79674	1
400673	1
284013	1
81552	2
55187	2
55275	2
54621	1
128434	1
340706	1
4013	1
221806	1
anonymous_gene_685	1
anonymous_gene_686	1
114987	1
23160	2
11152	2
22911	1
151790	1
anonymous_gene_687	1
anonymous_gene_688	2
55779	1
348793	1
84058	1
55112	2
80349	2
284403	1
79819	1
124997	1
112840	1
197335	1
259240	1
84305	1
644150	1
23302	1
23286	1
54739	2
653219	1
anonymous_gene_689	1
anonymous_gene_690	2
anonymous_gene_691	1
anonymous_gene_692	1
anonymous_gene_693	1
9502	1
170626	1
129446	1
353515	1
91419	1
90522	1
56252	2
anonymous_gene_694	1
83719	2
54915	1
51776	2
84614	2
23264	1
57683	1
anonymous_gene_695	1
463	1
23217	1
